######################################################################
# Supplementary data to
#   Zubaran, Ritt: "An effective heuristic algorithm for the partial shop scheduling problem"
#
# The table contains one entry for each execution of the algorithm.
#
# Contains the extended results for the table in Figure 7. Reports the 5000 executions on a total of 500 instances.
#
# The total execution time is 300 seconds.
#
# Columns are as follows
#  1: index
#  2: instance name
#  3: instance replication
#  4: seed for execution
#  5: lower bound 
#  6: makespan at 300 seconds
#  7: Time to best solution
######################################################################
151   GSSfrompspTa02   5    1  942   997  48.548
152   GSSfrompspTa02   5    2  942   997   5.297
153   GSSfrompspTa02   5    3  942   997  67.451
154   GSSfrompspTa02   5    4  942   997  66.440
155   GSSfrompspTa02   5    5  942   997  65.921
156   GSSfrompspTa02   5    6  942   997  59.945
157   GSSfrompspTa02   5    7  942   997  59.407
158   GSSfrompspTa02   5    8  942   997   9.896
159   GSSfrompspTa02   5    9  942   997  24.319
160   GSSfrompspTa02   5   10  942   997  30.725
161   GSSfrompspTa02   6    1  942   948 132.352
162   GSSfrompspTa02   6    2  942   942 128.508
163   GSSfrompspTa02   6    3  942   942  36.277
164   GSSfrompspTa02   6    4  942   942 219.307
165   GSSfrompspTa02   6    5  942   942 150.536
166   GSSfrompspTa02   6    6  942   942 151.967
167   GSSfrompspTa02   6    7  942   942  65.939
168   GSSfrompspTa02   6    8  942   943 158.713
169   GSSfrompspTa02   6    9  942   942 198.065
170   GSSfrompspTa02   6   10  942   942 200.116
171   GSSfrompspTa02   7    1  942   942 258.689
172   GSSfrompspTa02   7    2  942   950 251.379
173   GSSfrompspTa02   7    3  942   944  75.922
174   GSSfrompspTa02   7    4  942   942  84.653
175   GSSfrompspTa02   7    5  942   949  36.572
176   GSSfrompspTa02   7    6  942   945 180.824
177   GSSfrompspTa02   7    7  942   943  83.715
178   GSSfrompspTa02   7    8  942   942 153.172
179   GSSfrompspTa02   7    9  942   942 150.940
180   GSSfrompspTa02   7   10  942   942 132.641
181   GSSfrompspTa02   8    1  942   977  78.391
182   GSSfrompspTa02   8    2  942   983 148.073
183   GSSfrompspTa02   8    3  942   983  95.598
184   GSSfrompspTa02   8    4  942   979 286.956
185   GSSfrompspTa02   8    5  942   978 213.813
186   GSSfrompspTa02   8    6  942   983 218.538
187   GSSfrompspTa02   8    7  942   977  44.490
188   GSSfrompspTa02   8    8  942   983  94.276
189   GSSfrompspTa02   8    9  942   981 127.372
190   GSSfrompspTa02   8   10  942   983 176.111
191   GSSfrompspTa02   9    1  942   942 153.168
192   GSSfrompspTa02   9    2  942   952  98.690
193   GSSfrompspTa02   9    3  942   942 102.992
194   GSSfrompspTa02   9    4  942   948 249.875
195   GSSfrompspTa02   9    5  942   942 176.155
196   GSSfrompspTa02   9    6  942   942 220.111
197   GSSfrompspTa02   9    7  942   942 189.345
198   GSSfrompspTa02   9    8  942   942 233.980
199   GSSfrompspTa02   9    9  942   942 178.388
200   GSSfrompspTa02   9   10  942   947 294.898
201   GSSfrompspTa03   0    1  921   941 171.175
202   GSSfrompspTa03   0    2  921   936  56.891
203   GSSfrompspTa03   0    3  921   940 148.996
204   GSSfrompspTa03   0    4  921   925 295.829
205   GSSfrompspTa03   0    5  921   933 274.474
206   GSSfrompspTa03   0    6  921   933  88.042
207   GSSfrompspTa03   0    7  921   937 189.247
208   GSSfrompspTa03   0    8  921   930  87.826
209   GSSfrompspTa03   0    9  921   936 254.118
210   GSSfrompspTa03   0   10  921   934 297.445
211   GSSfrompspTa03   1    1  957   961   6.206
212   GSSfrompspTa03   1    2  957   961  39.735
213   GSSfrompspTa03   1    3  957   961   3.286
214   GSSfrompspTa03   1    4  957   961  15.891
215   GSSfrompspTa03   1    5  957   961  24.840
216   GSSfrompspTa03   1    6  957   961   1.210
217   GSSfrompspTa03   1    7  957   961  37.374
218   GSSfrompspTa03   1    8  957   961   9.922
219   GSSfrompspTa03   1    9  957   961  14.472
220   GSSfrompspTa03   1   10  957   961  18.734
221   GSSfrompspTa03   2    1  921   921 214.914
222   GSSfrompspTa03   2    2  921   922 229.386
223   GSSfrompspTa03   2    3  921   930 117.467
224   GSSfrompspTa03   2    4  921   921  77.948
225   GSSfrompspTa03   2    5  921   923 216.585
226   GSSfrompspTa03   2    6  921   921 103.849
227   GSSfrompspTa03   2    7  921   921 106.992
228   GSSfrompspTa03   2    8  921   921  61.996
229   GSSfrompspTa03   2    9  921   921 200.185
230   GSSfrompspTa03   2   10  921   926 249.958
231   GSSfrompspTa03   3    1  921   972  45.488
232   GSSfrompspTa03   3    2  921   969 119.738
233   GSSfrompspTa03   3    3  921   970  67.150
234   GSSfrompspTa03   3    4  921   968 124.494
235   GSSfrompspTa03   3    5  921   968 109.182
236   GSSfrompspTa03   3    6  921   970 178.181
237   GSSfrompspTa03   3    7  921   969  41.390
238   GSSfrompspTa03   3    8  921   969  13.245
239   GSSfrompspTa03   3    9  921   967  74.412
240   GSSfrompspTa03   3   10  921   968 120.041
241   GSSfrompspTa03   4    1  921   942 240.487
242   GSSfrompspTa03   4    2  921   942 204.475
243   GSSfrompspTa03   4    3  921   948  35.489
244   GSSfrompspTa03   4    4  921   938 219.808
245   GSSfrompspTa03   4    5  921   948  31.508
246   GSSfrompspTa03   4    6  921   935 223.386
247   GSSfrompspTa03   4    7  921   933 263.545
248   GSSfrompspTa03   4    8  921   931 213.523
249   GSSfrompspTa03   4    9  921   938 297.778
250   GSSfrompspTa03   4   10  921   948 108.778
251   GSSfrompspTa03   5    1  921   954 162.091
252   GSSfrompspTa03   5    2  921   954  52.359
253   GSSfrompspTa03   5    3  921   954  61.081
254   GSSfrompspTa03   5    4  921   954 169.827
255   GSSfrompspTa03   5    5  921   956  52.202
256   GSSfrompspTa03   5    6  921   956  98.846
257   GSSfrompspTa03   5    7  921   954 218.378
258   GSSfrompspTa03   5    8  921   944 255.554
259   GSSfrompspTa03   5    9  921   944 221.631
260   GSSfrompspTa03   5   10  921   961  26.941
261   GSSfrompspTa03   6    1  921   923 231.735
262   GSSfrompspTa03   6    2  921   936  79.753
263   GSSfrompspTa03   6    3  921   932  68.175
264   GSSfrompspTa03   6    4  921   925 180.465
265   GSSfrompspTa03   6    5  921   935 187.152
266   GSSfrompspTa03   6    6  921   935 222.244
267   GSSfrompspTa03   6    7  921   926 128.876
268   GSSfrompspTa03   6    8  921   952  12.438
269   GSSfrompspTa03   6    9  921   935   3.293
270   GSSfrompspTa03   6   10  921   935 121.608
271   GSSfrompspTa03   7    1  921   929  49.106
272   GSSfrompspTa03   7    2  921   922 133.793
273   GSSfrompspTa03   7    3  921   922  92.249
274   GSSfrompspTa03   7    4  921   922  80.377
275   GSSfrompspTa03   7    5  921   922  73.639
276   GSSfrompspTa03   7    6  921   922 282.257
277   GSSfrompspTa03   7    7  921   922 210.938
278   GSSfrompspTa03   7    8  921   941   2.425
279   GSSfrompspTa03   7    9  921   922 271.623
280   GSSfrompspTa03   7   10  921   922 104.925
281   GSSfrompspTa03   8    1  921   968  78.131
282   GSSfrompspTa03   8    2  921   965  43.605
283   GSSfrompspTa03   8    3  921   969 232.306
284   GSSfrompspTa03   8    4  921   966  74.013
285   GSSfrompspTa03   8    5  921   968 293.122
286   GSSfrompspTa03   8    6  921   968 229.537
287   GSSfrompspTa03   8    7  921   970  77.031
288   GSSfrompspTa03   8    8  921   966 258.471
289   GSSfrompspTa03   8    9  921   975 100.628
290   GSSfrompspTa03   8   10  921   967 170.207
291   GSSfrompspTa03   9    1  921   931 204.620
292   GSSfrompspTa03   9    2  921   931  51.783
293   GSSfrompspTa03   9    3  921   931  43.772
294   GSSfrompspTa03   9    4  921   934 214.360
295   GSSfrompspTa03   9    5  921   933  88.984
296   GSSfrompspTa03   9    6  921   934 202.354
297   GSSfrompspTa03   9    7  921   930 270.799
298   GSSfrompspTa03   9    8  921   928 266.294
299   GSSfrompspTa03   9    9  921   928 121.439
300   GSSfrompspTa03   9   10  921   928 150.738
301   GSSfrompspTa04   0    1  911   937  11.842
302   GSSfrompspTa04   0    2  911   937  39.128
303   GSSfrompspTa04   0    3  911   937   5.456
304   GSSfrompspTa04   0    4  911   937  22.123
305   GSSfrompspTa04   0    5  911   937  24.561
306   GSSfrompspTa04   0    6  911   937   8.767
307   GSSfrompspTa04   0    7  911   937  13.716
308   GSSfrompspTa04   0    8  911   937  12.291
309   GSSfrompspTa04   0    9  911   937   4.122
310   GSSfrompspTa04   0   10  911   937  36.129
311   GSSfrompspTa04   1    1  911   911 100.541
312   GSSfrompspTa04   1    2  911   911 117.098
313   GSSfrompspTa04   1    3  911   911  92.657
314   GSSfrompspTa04   1    4  911   911  32.882
315   GSSfrompspTa04   1    5  911   911  47.148
316   GSSfrompspTa04   1    6  911   914 252.934
317   GSSfrompspTa04   1    7  911   913 262.611
318   GSSfrompspTa04   1    8  911   911  45.564
319   GSSfrompspTa04   1    9  911   911  52.992
320   GSSfrompspTa04   1   10  911   911 171.534
321   GSSfrompspTa04   2    1  911   925 265.184
322   GSSfrompspTa04   2    2  911   929 132.900
323   GSSfrompspTa04   2    3  911   922 237.088
324   GSSfrompspTa04   2    4  911   917 202.363
325   GSSfrompspTa04   2    5  911   917 255.555
326   GSSfrompspTa04   2    6  911   919 286.910
327   GSSfrompspTa04   2    7  911   920 104.745
328   GSSfrompspTa04   2    8  911   931  55.918
329   GSSfrompspTa04   2    9  911   921 123.149
330   GSSfrompspTa04   2   10  911   915 193.593
331   GSSfrompspTa04   3    1  911   971 266.046
332   GSSfrompspTa04   3    2  911   971  62.460
333   GSSfrompspTa04   3    3  911   971  10.713
334   GSSfrompspTa04   3    4  911   977   3.120
335   GSSfrompspTa04   3    5  911   971 123.177
